"nid","path","title","created","pictures","body","tags"
"140","/nyhed/valgfagene-oppe-koere","Valgfagene oppe at køre","Tirsdag, 25. februar 2003 - 0:00","","Så er valgfagene snart skudt i gang på VIH. Så kreativiteten kan snart få frit løb i de fire valgfag: Guitar, Filmanalyse, Design og Stemmen som instrument. En ordentlig gruppe har valgt at kaste sig ud i guitarspillets kunst. Man behøver ikke at kunne spille på forhånd, Anders lover succes til selv de mest fummelfingrede, og 16 modige mennesker har kastet sig ud i projektet. Filmanalyse var også et hit, Kristian lovede at alle ville blive i stand til at deltage i enhver filmdiskussion på højt niveau, og derudover være i stand til at slynge om sig med filmcitater på den mest """"cool"""" facon - i løbet af fagets udvikling. Vi glæder os ! Design blev kørt i stilling af en oplagt gæstelærer, Jane,- uddannet på Kolding kunsthåndværkskole. Jane lagde op til faget design med en udfordring. """"kom og lav jeres egen lampe af øldåser, jeres eget modeoutfit af skrald og genbrug"""". Hun havde """"levende eksempler"""" med af det smarte - og moderne - design hun selv havde lavet af genbrugsmaterialer, og mange  - selv et par af fyrerne- kaster sig nu ud i projekt- """"bliv designer"""" - fra idé til virkelighed.  Sidste valgfag var """"stemmen som instrument"""" hvor Anne Louise lovede at alle der havde lyst og mod på at bilve """"stjerne for en aften"""" nok skulle lykkes. Hele 19 kastede alle hæminger og sangmæssig selvkritik over bords og vil nu fra i eftermiddag blomstre som stjerne, solister og seje korsangere. Vi forventer koncert på koncert og måske en CD-indspilning (hvem ved,- om der kommer lidt guitar på Cd´en også?).
",""
"139","/nyhed/nye-elever-startet-1","Nye elever startet!","Tirsdag, 25. februar 2003 - 0:00","","Søndag d. 22. februar ankom 32 nye elever til Vejle Idrætshøjskole - fulde af forventninger til de kommende 4 måneder.Mandag var der intro-dag med diverse ryste-sammen-aktiviteter, og tirsdag startede den almindelige undervisning med fuld fart på.Elevflokken er nu oppe på hele 85 elever - det lover godt for resten af semestret.
",""
"138","/nyhed/rejsebrev-afrikansk-gudstjeneste","Rejsebrev: Afrikansk gudstjeneste","Mandag, 24. februar 2003 - 0:00","","Af Dina Knudsen

Saa er vi endelig ankommet til Tanzania. Rejsetasken naermest vrider sig af glaede over at blive luftet, og vi straaler alle om kap med den afrikanske sol.Naesten hver dag besoger vi tanzanianere i forskellige hverdagssituationer, og i sondags stod den lokale kirke for skud. I bedste """"jeg har ikke vasket toj i en uge""""-stil og med stoev til knaene fra gaaturen derhen, tog vi plads i kirken til blikkene fra afrikanere i alle aldre. Generte, nysgerrige, undrende, men stoerstedelen meget smilende og alle i deres stiveste puds. (En dames kjole mindede mistaenkeligt meget om en, min mormor for aar tilbage afleverede til UFF, - Men uvidende om det var den, var det ganske sikkert den fineste, hun havde. -Og smuk var hun.Kirken bestod af tre vaegge og nogle blikplader, som skygge for solen. (Penge til tag og vinduer var endnu ikke skaffet). Men uden tvivl om nogle aar eller ti en meget flot kirke med hojt antal besogende.En meget autentisk lyd tiltraekker vores opmaerksomhed, da en hvidklaedt pastor ringer til gudstjeneste ved hamren paa en tyk jernstang. Men under de forste meget hoejt og velsungede sange kommer de sidste alligevel dumpende ind. Folk ankommer ikke paa samme tidspunkt, da alle ikke har lige langt til kirke, -lyder forklaringen paa mit dumme sporgsmaal. -Selvfolgelig.Efter en intens og noget uforstaalig ceremoni (mit swahili traenger til lidt afpudsning) afsluttede pastoren med en indsamling i kirkens navn, som foregaar efter et meget udtaenkt system, hvor baenk efter baenk rejser sig, afleverer deres bidrag og gaar tilbage i samme retning. Maaske lidt for sindrigt for en pige som mig, for jeg vaelger at vade hen over hele raekken, laegger mine penge for bagefter at mase mig vej mod strommen ned til baenken igen til stor underholdning for de fleste, som helt sikkert har anset mig for at vaere en forvirret mzungu (hvidt menneske), som var kommet for langt hjemmefra. -Ikke desto mindre fik jeg chancen for at laere proceduren, da indsamlingerne foregik i tre runder til alt fra kirkekontor til korrejse. De fattigste uden penge medbragte forskellige ting fra deres shamba (have) til salg paa auktion efter gudstjenestenMaeske jeg i en anden situation fremover vil gaa lidt forsigtigere til vaerks. Jeg er helt sikkert paa udebane i Tanzania, men foler mig dog alligevel meget velkommen. -Her er skont.
",""
"137","/nyhed/afrikanerne-indtager-vih","Afrikanerne indtager VIH!","Fredag, 14. februar 2003 - 0:00","","Astrid Haugaard og Christine Enevoldsen, Rejselinien 2002-3Det var onsdag d. 12 februar da en flok spraglede afrikanere linede op til ægte AFRO-café. Målet var at føre de hvide mennesker (Wazungu'erne) langtind i det afrikanske univers, hverdagen og traditionerne. Vi startede med at indtage den traditionelle afrikanske ret, Ugali (majsgrød) som mest af alt mindede om en hævet, gullig dej lige før den skal ind i ovnen eller en gang madding til fisketuren! Tilbehøret bestod af ged (dog her lam), samuzuer (små trekanter alá forårsruller), salat og den høje regel hed sig at ALT mad skulle spises med HØJRE hånd. Eftersom den anden hånd bruges på toilettet. Folk reagerede forskelligt - nogle gik friskt til fadet mens andre store drenge bare sad triste med et tomt sultent blik i øjenene og tænkte på pizza, pizza, pizza. Men som en stamme står stærkest, klarede vi det i fællesskab og alle var klar til det store 'misundelsesøjeblik' i globen - lysbillederne! Nøj, hvor blev vi ført langt ind i de snart kommende realiteter. Vi så rene skatte: Diamanter og guld. Herfra gik rejsen til havestuen hvor Zulu'erne og Poul Simon bød alle velkomne med en fælles hyldestsang: Homeless. Hermed var stilen lagt og aftenen rullede videre på bedste vis med swahilisange og stammedans. Der var rytmer og bongotrommer, glæde og stemning. Aftenen kulminerede og satte prikken over i'et da fjernsynet rullede ind til Afrika Ekspeditonen 2003 direkte. Blandt livlige palmer og smækre hawaiipiger blev deltagerne præsenteret på fineste manér af selveste Søren Mygind. Her fik alle et trofæ som tegn på deres mod og viljestyrke. Dette udløste klapsalver og jubelråb som kun blev forstærket når Zulukongen hoppede frem til trommespil og råbte: """"ZULUUU""""!!! Tilsidst fik høvding Henning overrakt Tallismanden af den store Dan Jacob Marstrand. Alle fik vi kodeordet: Husk: Intet er umuligt, for den som bærer viljen i hjertet!!! Med disse ord siger vi hjertelig tak til Projoktdesign, det var en dejlig overraskelse :-)Alt i alt en fin stemningsrig aften som sluttede med et minde vi vil bære med os hele vejen i rygsækken. Vi gir' en hånd til Afrika ja, men sørme også til alle jer. Vi glæder os meget til gensynet til juni!","rejselinje"
"136","/nyhed/fodbold-som-hovedfag","Fodbold som hovedfag","Torsdag, 13. februar 2003 - 0:00","","Fodboldlinjen på VIH kan på alle måder anbefales til kommende elever. En fascinerende undervisning med vægt på teknisk udvikling hos enkelte gør at timerne altid er inspirerende. Der er fokus på det flotte polerede fodboldspil med pasninger, som minder tiden tilbage til Michael Laudrups dage i FC Barcelona. Derudover lærer vi en masse om taktik, kost og styrketræning med fodbold relation. Med fodboldlærere, som selv har spillet på topplan, sættes elverne ind i en professionel fodboldspillers hverdag, og drengedrømmen kan få frie tøjler. Det primære ved VIHs fodboldlinje er dog, at det er sjovt at skulle spille bold. Fodbold er en leg! sagde legendariske Knud Lundberg engang og den faktor opfylder Vejle Idrætshøjskole fuldt ud. Lige fra brasiliansk samba opvarmning til italiensk arrogance bliver afprøvet på eleverne, som tager udfordringen op og spiller med på legen. En ugentlig ”match” bliver også arrangeret og her får eleverne lov til at styre taktikmødet og sætte ”dream team”. Ydermere holdes i ny og næ foredrag af en kendt spiller eller træner på højskolen. Som eksempler kan nævnes de to nuværende SAS-liga trænere, Poul Hansen og Troels Bech, som begge har lagt billet forbi Vejle i det forgangne semester.Hvis kommende elever er i tvivl om valg af hovedfag kan fodbold kun anbefales og referere til Liverpool legenden Bill Shanklys berømte ord:- Af alle uvigtige ting i livet er fodbold den vigtigste”! Hvis man drømmer om trænergerningen inden for fodbold, senere i livet, kan VIH og tilbyde en begyndende karriere. Sidste efterår tog 10 elever nemlig DBU’s og UEFA’s godkendte B1 træneruddannelse. En stor udfordring, som eleverne kan bruge fremover både i ind -og udland, og ikke mindst se tilbage på som en positiv erfaring. Til slut kan sidste semesters evaluering nævnes, hvor elverne blev bedt om at nævne de negative aspekter ved forløbet. ”Bornholmeren” Casper Lyng, udtalte klart og tydeligt:-” Der er ikke noget dårligt ved fodbold”!","fodbold, fodboldakademi"
"135","/nyhed/hovedfagsuge-fodboldlinien","Hovedfagsuge Fodboldlinien","Torsdag, 13. februar 2003 - 0:00","","Af Mathias Storm Kristensen

Så er hovedfagsugen i fodbold overstået, en uge der blev præget kraftigt af det finurlige danske vintervejr. Der skulle dog mere end et ordentligt snedække til at slå 23 topmotiverede fodboldspillere af banen, i hvert fald de første par dage. Der blev trænet i diverse vende- og zonespil inden mændene blev til mus, og trak indendørs. Vi nåede dog at få afviklet den første af to planlagte kampe mellem Celtic og Rangers, en kamp der med nød og næppe blev vundet af et hårdt presset Rangers-hold. Om det resultat får lov at blive stående er der i øjeblikket tvivl om, da der i disciplinærudvalget kører en protestsag omhandlende Glasgows brug af en ulovlig spiller, nemlig Jan Heinze alias Kristian Thomsen…Ellers stod resten af ugen på indendørsturnering, styrketræning, foredrag ved FCM’s træner Troels Bech, og sidst men ikke mindst sauna og massage.Så alt i alt skal der fra fodboldlinien lyde en stor ros til Kristian for et rigtig godt program, og en god evne til at improvisere når det ikke var muligt at være ude.
","fodbold"
"133","/nyhed/naar-vi-tager-afsted-til-afrika","Når vi tager afsted til Afrika...","Tirsdag, 11. februar 2003 - 0:00","","Sarah og Jasmin, rejselinje 2002-2003Fire måneders teori og forberedelse skal realiseres. Rejselinjen, 11 elever og vores høvding, Shikamo Mzee, er på vej til det ukendte fjerne.Hvad vi indtil videre kun kendte fra lysbilleder og fjernsyn vil blive vores hverdag i de næste 16 uger. Det sidste skal planlægges, nålene ligger parate til de sidste vaccinationer (selv Astrid vil med vores hjælp overstå disse smerter) og spændingen er ved at opnå sit højdepunkt.Der er kun seks dage til, at vi skal af sted. Rygsækken er alt for lille, trøjen er alt for stor, lyn-af-bukserne er ikke de pæneste... og øv, jeg har glemt at købe vabelplaster.Flere gange har vi besteget Kilimanjaro; om natten, i vores drømme. Tanken om at ville opnå det mål, at komme helt op på toppen, udløser blandede følelser. Angsten for ikke at kunne nå det, og forhåbningen om at se solopgangen på Gilman's Point, når man så endelig er der.Efter denne tortur og otte ugers praktik, hvor vi skal kæmpe med hajer og klatre med aber, vil vi nyde vores individuelle rejse, som fører nogle af os fra Cape Town til Jo'burg. Endelig har vi tid til at hoppe ud i vandet og tage os en ordentlig omgang sol. I skal jo blive misundelige, når vi kommer tilbage.Vi har lært meget om dyrene i Afrika, nu skal vi endelig se dem. Forestil jer et sted midt i savannen. Solen er ved at gå ned, himlen er farvet rød. Under et træ ligger en løvefamilie. Og vi har som det første rejsehold på VIH muligheden for at opleve det i realiteten.Maden skal nydes de sidste dage her på VIH inden vi skal vænne os til at vores hovedmåltider vil bestå af det typiske afrikanske majsbrød, ugali. Chai tafadhali, hvis brødet er for tørt...""Afrika, oh Afrika det bliver sørgelig, når vi rejser af..."", har de andre elever sunget til os flere gange, men vi glæder os rigtig rigtig meget til denne rejse, som ikke mange har mulighed for at være en del af.Vores tid på VIH er snart ovre, så tænk på os, ""Når vi tager af sted til Afrika...""Yeah, lad os komme af sted.","rejselinje"
"132","/nyhed/hovedfagsuge-i-badminton","Hovedfagsuge i badminton","Mandag, 10. februar 2003 - 0:00","","Fredag var sidste dag i hovedfagsugen, hvor badmintonholdet havde besøg af Jakob Høi, træner i Odense og Team Danmark træner. Han lavede sammen med eleverne en formiddag, hvor der virkelig var gang i den, og hvor han delte ud af sin store viden. Bl.a. blev der lavet hopsmash til den helt store guldmedalje. Fredag eftermiddag sluttede vi af med badminton cafe og en lille quiz. Hvem vidste f.eks. at der er 16 fjer på en bold? I det hele taget en god uge, hvor der blev knoklet hårdt.","Badminton"
"131","/nyhed/start-paa-aerobiclinien","Start på Aerobiclinien!","Fredag, 7. februar 2003 - 0:00","","Af Christina Weiss, elev forår 2003Aerobic på VIH er for alle, både nybegyndere og mere rutinerede. Vi starter på et niveau, hvor alle kan være med, og arbejder stille og roligt videre derfra. Man kommer til at prøve alle former for aerobic dvs. step, high-low, body toning, cirkel træning og meget andet, så sved på panden er en garanti.På aerobic linien har man også en del teori, både om kroppen, men også om musik, opbygning af ""blokke"", opvarmning, cool down og forskellige undervisningsformer. Man kommer også til at undervise de andre elever på holdet i en større eller mindre grad, alt efter ens ønske, hvilket både er meget lærerigt og sjovt. Man kan vælge at tage DGI´s instruktør uddannelse i aerobic, hvilket bl.a. indebærer 80 timers teori, men også man selv laver en hel undervisningstime for resten af eleverne. Dette er en rigtig god uddannelse, som mange vælger at tage.Alt i alt er aerobic på VIH et rigtig godt og alsidigt fag. Man får mange gode oplevelser, deltager i forskellige aerobic arrangementer rundt omkring i Danmark, hvilket man lærer utroligt meget af, samtidig med man har det sjovt. Så hvis du er til sved på panden, god musik, fede bevægelser, det at lærer en masse og have det sjovt, så er aerobic linien på VIH helt sikkert anbefales værdigt.","aerobic"
"130","/nyhed/et-brag-af-et-weekendarrangement","Et brag af et weekendarrangement","Onsdag, 5. februar 2003 - 0:00","","Af Pernille SteffensenTidligt lørdag morgen klokken 8.45 mødte eleverne på VIH op i havestuen - uvidende om, hvad der skulle vente dem i weekenden. De blev dog vel modtaget af nogle veloplagte arrangører, der fortalte dem, at de skulle på et ""stjerne""-løb (omhandlende de store filmstjerner) ude i skoven.Eleverne fra aerobic, badminton og håndbold blev inddelt i 6 hold, der med 5 minutters mellemrum blev sendt af sted. Alle kom fint afsted, og løbet endte med at blive en stor succes, hvor ikke mindst deltagernes filmkundskaber blev sat på en hård prøve. Der var både film og skuespillere, der skulle gættes, gåder, der skulle løses, G. I. Jane-bane, der skulle gennemføres og meget mere, der alt sammen havde en relation til filmverden.Efter en lille frokostpause skulle eleverne samles på ny - denne gang ovre i Globen til en ny overraskelse. De så først et lille klip fra ""Walter og Carlo - Op på fars hat"", hvorefter de så - ja, var det ikke bare en gentagelse af det, de lige havde set? - Nej det var vist Kirsten, David og Mathias denne gang, som til forveksling, fremførte selv samme klip. Denne forestilling var en lille forsmag på det, eleverne selv skulle lave de næste 3 timer. Igen blev eleverne inddelt i 6 hold, som hver fik et lille klip fra en dansk film, de selv skulle gengive og filme. Der blev knoklet på livet løs, og 3 timer er ikke lang tid til både at nedskrive replikker, uddele roller, finde kostumer og lære replikker; men selvom kvaliteten af lys og lyd ikke altid var lige høj, var det samlede resultatet rigtig godt, og folk fik grinet en del, da filmene blev vist i Globen.Klokken 17.45 skulle festen stå. Eleverne ankom i spejlsalen i de fineste og mest prangende skrud. Flere af pigerne havde trukket i deres balkjoler, og mange af drengene mødte op som fine gentlemen i jakkesæt og sågar smoking. Selv Brad Pitt, Jim Carey, som Ace Ventura, og Pink (hun havde vist ligget lidt for længe i solarium!!!) havde hørt rygter om denne fantastiske fest og ankom for at promovere sig selv i rampelyset.To veloplagte og meget præsentable toastmasters bød alle velkommen, og så kørte aftenen på skinner med spisning, diverse lækre indslag fra bl.a. Saybia og Anne Louise Kroghs (en anden berømthed) sangstjerner samt selvfølgelig Oscar - uddeling og kåring af dagens vinderhold på ""stjerne"" - løbet.Herefter blev der danset, snakket og drukket lidt, og festen endte klokken 1.00 med fælles oprydning og godnat for de fleste!Søndag fik eleverne - velfortjent - lov at sove længe, da de først skulle være klar klokken 13.45 til nye aktiviteter. Denne gang blev de sat til at dyste mod hinanden i Peter Pan-land, skulle finde chokolader som Forest Gump (hvor de skulle have benene bundet sammen samt ""insektbriller"" på, så de havde samme motoriske forudsætninger som Forest Gump ), spille basketball, lege ""flygtningen"" og slå hinanden af pinden i bedste Robin Hood stil. Det må siges, at folk kæmpede bravt på trods af træthed efter gårsdagens fest.Endeligt, som prikken over i'et på denne fantastiske weekend var der film i Globen for alle, hvor der selvfølgelig blev vist en film, der havde vundet en Oscar, nemlig den meget omtalte ""Monster's ball"".Stor ros til fodbold og volleyball, som har knoklet for at få arrangementet på benene. Weekenden har været intet mindre end en Oscar værd, og det vil blive en udfordring for aerobic, badminton og håndbold at lave et lige så godt arrangement.","højskole, weekendarrangement"
"175","/nyhed/haandbold-som-hovedfag","Håndbold som hovedfag","Torsdag, 30. januar 2003 - 0:00","","Af Peder Jespersen-Skree og Jakob Buus JensenI skrivende stund sidder vi; to små drenge med ømme ben og total skudarm. Vi har været til håndboldtræning på Vejle Idrætshøjskole!Det lyder måske skræmmende, men bare rolig. Håndbold på VIH er vildt skægt og samtidig meget lærerigt. Vi spiller drenge og piger sammen, hvilket er en stor udfordring for begge køn. Som pige skal man lige vænne sig til de store bredskuldrede mænd og deres nogle gange mere eller mindre brutale spillefacon. Og som dreng gælder det om at spille mere teknisk betonet håndbold, i stedet for at brage igennem med 120 kilometer i timen. Vores træner, Torben, er en gammel rotte i faget, som formår at tilrettelægge undervisningen på en måde, så selv de hårde øvelser udføres med et smil på læben, selv om han dog nogen gange gennembryder lydmuren med hans ""opmuntrende"" tilråb.Træningen er meget varieret og næsten alle øvelser foregår med bold, hvilket gør det hele lidt mere kamprelevant.Spillerniveauet på håndboldlinien er ret alsidigt, men bundnivauet er højt. Der er plads til alle selv på en dårlig dag. Torben er nemlig meget dygtig til at tage spillerne på det niveau de har og udbygge det derfra.Hver torsdag har vi en ugentlig match som for alt i verden ikke må tabes, selvom der dog lægges mest vægt på det spillemæssige. Af og til kommer vi også ud og spille mod andre højskoler og de lokale klubber, hvilket også er ret godt ved håndboldlinien.","håndbold"
"126","/nyhed/livet-paa-vejle-idraetshoejskole","Livet på Vejle Idrætshøjskole","Torsdag, 30. januar 2003 - 0:00","","Af Mads Davidsen

Et liv på Vejle Idrætshøjskole er som et liv forskelligt fra omverdenen. Man lever i et fællesskab, hvor dagligdagen og dens værdier kommer før alt andet. En typisk dag er planlagt, men samtidig krydret med masser af spontanitet. Et højskoleliv leves i høj grad i nuet og bringer glæde frem hos eleverne. Fagligheden i undervisningen er yderst tilfredsstillende, og lærerne fremviser stor faglig dygtighed og lyst til at undervise. Alt sammen noget som smitter af på eleverne og skaber en særlig atmosfære. På en højskole lærer man at gå på kompromis og vise hensyn til sine medmennesker. ""Alene er du god, men sammen er vi bedst"", siger et gammelt citat, og ordene taler vist for sig selv. Eleverne arrangerer alle former for underholdning og aktiviteter for hinanden, og alle individer har på hver sin måde en væsentlig rolle i forløbet. Selvom fællesskabet er i højsædet på en højskole, er der plads til personlig frihed og plads til at udfolde sig og ikke mindst udvikle sig som menneske. Folk med forskellig kulturel baggrund og med normer og værdier, der ikke harmonerer, kan på en højskole finde glæde sammen og fungere som en fælles enhed med det primære mål at etablere en hverdag sammen.Eleverne kommer i et højskoleforløb ud for en masse udfordringer, som man ellers ikke ville prøve. Mange har overskredet personlige grænser og mærket adrenalinen pumpe, når en grænse skulle afprøves. Her bakker alle op om hinanden, støtter, hepper og glædes på hinandens vegne. Den følelse er ganske enkelt fantastisk og giver et overskud og en selvtillid af dimensioner. På en højskole er man en del af noget stort, og uanset hvem man er, kan man ikke undgå at få del i den glæde, lykke og succes, som skaber de perfekte rammer for et godt år. Der skabes venskaber og knyttes bånd, da man lever op og ned af hinanden i adskillige måneder. På en højskole stilles ét krav - mød op til undervisningen og lad dig inspirere, vær glad og modtagelig for de måske bedste måneder i dit liv - på Vejle Idrætshøjskole.
",""
"125","/nyhed/badminton-som-hovedfag","Badminton som hovedfag","Onsdag, 29. januar 2003 - 0:00","","Af Katrine Ask og Christine Enevoldsen
Badminton på Vejle Idrætshøjskole kan sammenlignes med en sodavandskasse. Her er alt fra Hindbærvand til Topform, fra Ananas til Bitter Grape. Kassens vidt forskellige individer formår dog ved hjælp af sammenhold og kampgejst at holde hinanden på ret køl. Det sker derfor kun yderst sjældent, at nogen bruser over, bliver dovne eller går i stykker. De fleste flasker kan bevare det kølige overblik og fighterinstinktet, selvom modstanderen er en halvanden liter Faxe Kondi åbnet af selveste Peter Gade. Vi består udelukkende af rene råstoffer - alt økologisk selvfølgelig - hvilket grangiveligt betyder, at holdbarheden er i top og udholdenheden intakt. For at få vækket alle smagsløgene og forenet dem i en højere enhed er vi så heldige at være i besiddelse af en toptrænet og meget kvalificeret Stelton-oplukker af fineste karat. Han benytter kongelige teknikker og magnifikke øvelser, hvilket resulterer i at samtlige smagsvarianter springer ud og giver mere og mere af deres indhold og kilojoule til samfundet. Hans skarpe blik observerer lynhurtigt mangfoldigheden og bredden hos os, og han åbner derved snildt vores kapsel så udfoldelse, talent og lyst kommer til udtryk. Indholdet forenes til sidst i en stor smagfuld oplevelse, som vækker en lyst til mere...
",""
"120","/nyhed/volley-som-hovedfag","Volley som hovedfag","Onsdag, 29. januar 2003 - 0:00","","Af Charlotte Kristiansen

Undervisningen i volley på VIH er altid differentieret og alsidig. Der er plads til elever på alle niveauer. Vores træner, Erik, formår at træne, så både øvede og begyndere bliver udfordret til at blive bedre. Allerede i skrivende i øjeblik efter tre ugers forløb kan man se store forbedringer i teknik/stil især hos begynderne på holdet. 

Da hovedfaget er en linie med mange timer, får man rig mulighed for at udvikle sig meget under hele forløbet. Forløbet starter ud med grundtræning, hvor man bruger en del tid på diverse grundslag, men hurtigt arbejder vi detaljeret med slagene og udvikler os med henblik på at kunne spille med forskellige systemer. Ugentligt spiller vi gerne kamp, hvor vi både spiller mod hinanden, men også møder hold udefra.

Vi bliver trænet i at gå ind og coache et hold i og med, at vi skiftes til at være træner for vores hold.Volley på VIH er et positivt fag, hvor der er en god stemning over hele linien.Især under kampe er stemningen intens, men der er ingen sure miner ved eventuelle fejlslag. Alle går glade fra træning. Derfor kan jeg helt klart anbefale at vælge volley på VIH.
",""
"127","/nyhed/fodboldlinien-tog-til-aarhus","Fodboldlinien tog til Århus","Søndag, 26. januar 2003 - 0:00","","23 forventningsfulde fodboldelever drog mandag til Århus for at spille to træningskampe mod højskoleeleverne fra Århus. Kampene blev afviklet på kunstgræs i MCT-hallen. Det hele blev afviklet i en dejlig atmosfære og alle mand/kvinder leverede deres ypperste. Begge kampe blev vundet med de yderst sikre cifre 3-2 og 2-0! Så mon ikke vores venner fra Smilets by hungrer efter revance? Der var i hvertfald enighed om at hilse en ny kamp velkommen i Vejle-truppen.
",""
"118","/nyhed/afrika-vi-er-paa-vej","Afrika - vi er på vej","Fredag, 17. januar 2003 - 0:00","","På rejseholdet startede vi 9 individer, 2 mere kom til og hurtigt forvandlede vi os til en samlet zoologisk have med diverse mærkværdige arter og kræ. Faktisk kunne der sagtens befinde sig både en klippespringer og et vortesvin på holdet!Det har været et spændende forløb med alt fra vilde dyr, politik, kultur, inspirerende lysbilleder til engelsk og swahili. Det har været fedt at ha' tid til at grave ind under huden og fordybe sig i et land før det rigtig skal erobres. Henning har via diverse kontakter haft nyheder og inside informationer klar og det har kun forstærket rejselysten. Han har selv oplevet meget og har en hel del erfaring i posen, dette har gjort det højaktuelt, indlevende og holdt gløden i live, så vi føler os rustet til udfordring/spænding/sammenhold m.m. Ud over det har vi selv kunnet være med til at forme undervisningen med hvad vi synes af diverse spændende emner. Tiden nærmer sig, og ser jeg tilbage kan jeg kun glæde mig over at ha' været en del af det første rejsehold på vih. Selvom vi har haft vores start problemer og diskussioner, har det nu mest været om basiskagen, manglende referater eller udenomsspørgsmål (tak Tommy!). Det har været nogle gode timer altid med liv og god atmosfære. (Hvem sagde grineflip...). Sammenholdet har været stærkt og der er ingen tvivl om at vi sammen kan og vil nå toppen!!! Lad os gi' en hånd til os selv, til Henning, til Mandela og swahili verberne, til folket, friheden, Afrika sangen, ja selv Winnie kæmpede bravt. Lad os kridte vores sko, lad os kæmpe, lad os alle klappe i vores hænder og gi ' en hånd til Afrika. Vi GLÆDER os!- Christine Enevoldsen, rejselinien 2003
",""
"102","/nyhed/projektdesignernes-foerste-projekt","Projektdesignernes første projekt","Fredag, 17. januar 2003 - 0:00","","Slaget om Wembley

Redaktionens kommentar: Vi vil gerne understrege, at påstandene angående bygningen af den nye kunstgræsbane på Wembley er det pure opspind. Banen forventes færdig til april.Det er en helt almindelig onsdag morgen med morgensamling i globen, som vi plejer. Da vi så kommer til beskederne er helvede lige ved at bryde løs, men også kun næsten. Forstander, Bent Serup, rejser sig og går med tunge skridt ned foran forsamlingen. Med let tøven i stemmen begynder han: ""Da ""Wembley"", vores endnu ufærdige kunstgræsbane, ikke er blevet færdig her i efteråret som planlagt, har DBU trukket sit tilskud til projektet på flere millioner tilbage, så nu kan projektet ikke gennemføres, og ""Wembley"" skal nedlægges. Så nu har vi lærerne imellem besluttet, at I (eleverne) skal have mulighed for at komme med forslag til, hvad der kan anlægges på den asfalt, der nu ligger derude."" (Frit citat).Der bliver udvekslet forundrede blikke samtidig med at underkæben er faldet længere og længere ned hos alle eleverne med undtagelse af 7 elever og deres lærer.Bent står og kigger forventningsfuldt ud over tilskuerne og pludselig rejser ""Sportsidioten"" sig (en af de 7) og udbryder overbevisende: ""Jamen! .... det kan I da ikke! ..... hvad med fodbold?""  ""Rockerbossen"" rejser sig og giver ""Sportsidioten"" en overhaling. Så er det ""Hiphop'eren"", der vil have et ord indført, men det bliver for meget for ""Hippien"", der opfordrer til en snak i en social rundkreds.Se, nu er det gået op for de fleste (med tryk på de fleste), at det hele bare var et oplæg til:Nytårsbattle i hallen kaldet ""Slaget om Wembley"".Det var sådan set starten på det hele for nogen og det endelige resultat for nogen andre, for det var 7 elever fra faget Projektdesigner, der havde fået til opgave at lave en aktivitet for resten af eleverne. Størstedelen blev arrangeret tirsdag formiddag i 3 mindre grupper, og onsdag aften skulle projektet så stå sin prøve.Det blev en hård kamp mellem ""Rockerne"", ""Hiphop'erne"", ""Hippierne"" og ""Sportsidioterne"" om rettighederne til at bygge på det tidligere Wembley. De 4 holdledere fra Projektdesigner havde hver især sørget for at gejle deres hold op til kamp, og alle mødte da også op i vildeste kampuniform, mens holdene indbyrdes prøvede på at overdøve hinanden med deres slagsange og kampråb.Indmarchen på slagmarken foregik holdvis til passende musik og med buu-råb fra de 3 andre hold - ej, måske ikke lige fra hippierne, der bare lallede lidt rund, sad i rundkreds med en guitar og syntes, alle skulle være fælles om det hele, men da kampen startede, var de lige så opsatte på at forsvare deres ret til at bestemme over Wembley's videre skæbne, som de andre.Slaget blev udkæmpet på 2 baner over 3 runder, eller det vil sige 6 runder, for hvert hold var delt i 2. I første battle skulle modstanderne udryddes ved hjælp af battle-kugler. I anden runde skulle holdet udpege en fane, som skulle passes ekstra på, for hvis fanen døde, havde holdet tabt, og i sidste runde havde mørket lige så stille sænket sig over slagmarken. Holdene skulle finde og bringe tilbage til basen modstandernes lygte, som skulle placeres ved grænsen til slagmarken. Denne gang var våbnene sværd og skjolde, og lightere kunne benyttes til orientering.Vinderne kunne først udråbes næste dag. Det strenge dommerpanel skulle først votere, for det var ikke kun sejre, der talte. Noget som kampdragt, slagsang, enkelmandspræstationer, offensivitet og fairplay blev også medegnet i afgørelsen.Vinderne blev ""Rockerne"", der havde kæmpet bravt for deres sag. Et par revnede bukser vidner om både indlevelse og kampgejst. Om det bliver en ny motorcykelbane, der bliver anlagt ude på de sørgelige rester af Wembley, vides ikke endnu, men byggerettighederne gik i hvert fald til ""Store Rolf's Rockere"", og Wembley's skæbne ligger nu i deres hænder...- Tine Johansen
",""
"119","/nyhed/koncert-i-havestuen","Koncert i havestuen","Torsdag, 16. januar 2003 - 0:00","","Tirsdag d. 14 havde vi besøg af Charlotte Halberg og Paul Banks, der i en times tid underholdt med deres musik. Vi fik smagsprøver på materiale fra de tos skolekoncertrepertoire, og fra deres mange fælles ting fra ""gemmeren"". De to krydrede koncerten med et utal forskellige instrumenter. Vi håber de to fortsætter med at komme tilbage de næste mange år.
",""
